date_key,year,quarter,month,day,date_transaction
20150928,2015,3,9,28,2015-09-28
20150929,2015,3,9,29,2015-09-29
20150930,2015,3,9,30,2015-09-30
20151001,2015,4,10,1,2015-10-01
20151002,2015,4,10,2,2015-10-02
20151003,2015,4,10,3,2015-10-03
20151004,2015,4,10,4,2015-10-04
20151005,2015,4,10,5,2015-10-05
20151006,2015,4,10,6,2015-10-06
20151007,2015,4,10,7,2015-10-07
20151008,2015,4,10,8,2015-10-08
20151009,2015,4,10,9,2015-10-09
20151010,2015,4,10,10,2015-10-10
20151011,2015,4,10,11,2015-10-11
20151012,2015,4,10,12,2015-10-12
20151013,2015,4,10,13,2015-10-13
20151014,2015,4,10,14,2015-10-14
20151015,2015,4,10,15,2015-10-15
20151016,2015,4,10,16,2015-10-16
20151017,2015,4,10,17,2015-10-17
20151018,2015,4,10,18,2015-10-18
20151019,2015,4,10,19,2015-10-19
20151020,2015,4,10,20,2015-10-20
20151021,2015,4,10,21,2015-10-21
20151022,2015,4,10,22,2015-10-22
20151023,2015,4,10,23,2015-10-23
20151024,2015,4,10,24,2015-10-24
20151025,2015,4,10,25,2015-10-25
20151026,2015,4,10,26,2015-10-26
20151027,2015,4,10,27,2015-10-27
20151028,2015,4,10,28,2015-10-28
20151029,2015,4,10,29,2015-10-29
20151030,2015,4,10,30,2015-10-30
20151031,2015,4,10,31,2015-10-31
20151101,2015,4,11,1,2015-11-01
20151102,2015,4,11,2,2015-11-02
20151103,2015,4,11,3,2015-11-03
20151104,2015,4,11,4,2015-11-04
20151105,2015,4,11,5,2015-11-05
20151106,2015,4,11,6,2015-11-06
20151107,2015,4,11,7,2015-11-07
20151108,2015,4,11,8,2015-11-08
20151109,2015,4,11,9,2015-11-09
20151110,2015,4,11,10,2015-11-10
20151111,2015,4,11,11,2015-11-11
20151112,2015,4,11,12,2015-11-12
20151113,2015,4,11,13,2015-11-13
20151114,2015,4,11,14,2015-11-14
20151115,2015,4,11,15,2015-11-15
20151116,2015,4,11,16,2015-11-16
20151117,2015,4,11,17,2015-11-17
20151118,2015,4,11,18,2015-11-18
20151119,2015,4,11,19,2015-11-19
20151120,2015,4,11,20,2015-11-20
20151121,2015,4,11,21,2015-11-21
20151122,2015,4,11,22,2015-11-22
20151123,2015,4,11,23,2015-11-23
20151124,2015,4,11,24,2015-11-24
20151125,2015,4,11,25,2015-11-25
20151126,2015,4,11,26,2015-11-26
20151127,2015,4,11,27,2015-11-27
20151128,2015,4,11,28,2015-11-28
20151129,2015,4,11,29,2015-11-29
20151130,2015,4,11,30,2015-11-30
20151201,2015,4,12,1,2015-12-01
20151202,2015,4,12,2,2015-12-02
20151203,2015,4,12,3,2015-12-03
20151204,2015,4,12,4,2015-12-04
20151205,2015,4,12,5,2015-12-05
20151206,2015,4,12,6,2015-12-06
20151207,2015,4,12,7,2015-12-07
20151208,2015,4,12,8,2015-12-08
20151209,2015,4,12,9,2015-12-09
20151210,2015,4,12,10,2015-12-10
20151211,2015,4,12,11,2015-12-11
20151212,2015,4,12,12,2015-12-12
20151213,2015,4,12,13,2015-12-13
20151214,2015,4,12,14,2015-12-14
20151215,2015,4,12,15,2015-12-15
20151216,2015,4,12,16,2015-12-16
20151217,2015,4,12,17,2015-12-17
20151218,2015,4,12,18,2015-12-18
20151219,2015,4,12,19,2015-12-19
20151220,2015,4,12,20,2015-12-20
20151221,2015,4,12,21,2015-12-21
20151222,2015,4,12,22,2015-12-22
20151223,2015,4,12,23,2015-12-23
20151224,2015,4,12,24,2015-12-24
20151225,2015,4,12,25,2015-12-25
20151226,2015,4,12,26,2015-12-26
20151227,2015,4,12,27,2015-12-27
20151228,2015,4,12,28,2015-12-28
20151229,2015,4,12,29,2015-12-29
20151230,2015,4,12,30,2015-12-30
20151231,2015,4,12,31,2015-12-31
20160101,2016,1,1,1,2016-01-01
20160102,2016,1,1,2,2016-01-02
20160103,2016,1,1,3,2016-01-03
20160104,2016,1,1,4,2016-01-04
20160105,2016,1,1,5,2016-01-05
20160106,2016,1,1,6,2016-01-06
20160107,2016,1,1,7,2016-01-07
20160108,2016,1,1,8,2016-01-08
20160109,2016,1,1,9,2016-01-09
20160110,2016,1,1,10,2016-01-10
20160111,2016,1,1,11,2016-01-11
20160112,2016,1,1,12,2016-01-12
20160113,2016,1,1,13,2016-01-13
20160114,2016,1,1,14,2016-01-14
20160115,2016,1,1,15,2016-01-15
20160116,2016,1,1,16,2016-01-16
20160117,2016,1,1,17,2016-01-17
20160118,2016,1,1,18,2016-01-18
20160119,2016,1,1,19,2016-01-19
20160120,2016,1,1,20,2016-01-20
20160121,2016,1,1,21,2016-01-21
20160122,2016,1,1,22,2016-01-22
20160123,2016,1,1,23,2016-01-23
20160124,2016,1,1,24,2016-01-24
20160125,2016,1,1,25,2016-01-25
20160126,2016,1,1,26,2016-01-26
20160127,2016,1,1,27,2016-01-27
20160128,2016,1,1,28,2016-01-28
20160129,2016,1,1,29,2016-01-29
20160130,2016,1,1,30,2016-01-30
20160131,2016,1,1,31,2016-01-31
20160201,2016,1,2,1,2016-02-01
20160202,2016,1,2,2,2016-02-02
20160203,2016,1,2,3,2016-02-03
20160204,2016,1,2,4,2016-02-04
20160205,2016,1,2,5,2016-02-05
20160206,2016,1,2,6,2016-02-06
20160207,2016,1,2,7,2016-02-07
20160208,2016,1,2,8,2016-02-08
20160209,2016,1,2,9,2016-02-09
20160210,2016,1,2,10,2016-02-10
20160211,2016,1,2,11,2016-02-11
20160212,2016,1,2,12,2016-02-12
20160213,2016,1,2,13,2016-02-13
20160214,2016,1,2,14,2016-02-14
20160215,2016,1,2,15,2016-02-15
20160216,2016,1,2,16,2016-02-16
20160217,2016,1,2,17,2016-02-17
20160218,2016,1,2,18,2016-02-18
20160219,2016,1,2,19,2016-02-19
20160220,2016,1,2,20,2016-02-20
20160221,2016,1,2,21,2016-02-21
20160222,2016,1,2,22,2016-02-22
20160223,2016,1,2,23,2016-02-23
20160224,2016,1,2,24,2016-02-24
20160225,2016,1,2,25,2016-02-25
20160226,2016,1,2,26,2016-02-26
20160227,2016,1,2,27,2016-02-27
20160228,2016,1,2,28,2016-02-28
20160229,2016,1,2,29,2016-02-29
20160301,2016,1,3,1,2016-03-01
20160302,2016,1,3,2,2016-03-02
20160303,2016,1,3,3,2016-03-03
20160304,2016,1,3,4,2016-03-04
20160305,2016,1,3,5,2016-03-05
20160306,2016,1,3,6,2016-03-06
20160307,2016,1,3,7,2016-03-07
20160308,2016,1,3,8,2016-03-08
20160309,2016,1,3,9,2016-03-09
20160310,2016,1,3,10,2016-03-10
20160311,2016,1,3,11,2016-03-11
20160312,2016,1,3,12,2016-03-12
20160313,2016,1,3,13,2016-03-13
20160314,2016,1,3,14,2016-03-14
20160315,2016,1,3,15,2016-03-15
20160316,2016,1,3,16,2016-03-16
20160317,2016,1,3,17,2016-03-17
20160318,2016,1,3,18,2016-03-18
20160319,2016,1,3,19,2016-03-19
20160320,2016,1,3,20,2016-03-20
20160321,2016,1,3,21,2016-03-21
20160322,2016,1,3,22,2016-03-22
20160323,2016,1,3,23,2016-03-23
20160324,2016,1,3,24,2016-03-24
20160325,2016,1,3,25,2016-03-25
20160326,2016,1,3,26,2016-03-26
20160327,2016,1,3,27,2016-03-27
20160328,2016,1,3,28,2016-03-28
20160329,2016,1,3,29,2016-03-29
20160330,2016,1,3,30,2016-03-30
20160331,2016,1,3,31,2016-03-31
20160401,2016,2,4,1,2016-04-01
20160402,2016,2,4,2,2016-04-02
20160403,2016,2,4,3,2016-04-03
20160404,2016,2,4,4,2016-04-04
20160405,2016,2,4,5,2016-04-05
20160406,2016,2,4,6,2016-04-06
20160407,2016,2,4,7,2016-04-07
20160408,2016,2,4,8,2016-04-08
20160409,2016,2,4,9,2016-04-09
20160410,2016,2,4,10,2016-04-10
20160411,2016,2,4,11,2016-04-11
20160412,2016,2,4,12,2016-04-12
20160413,2016,2,4,13,2016-04-13
20160414,2016,2,4,14,2016-04-14
20160415,2016,2,4,15,2016-04-15
20160416,2016,2,4,16,2016-04-16
20160417,2016,2,4,17,2016-04-17
20160418,2016,2,4,18,2016-04-18
20160419,2016,2,4,19,2016-04-19
20160420,2016,2,4,20,2016-04-20
20160421,2016,2,4,21,2016-04-21
20160422,2016,2,4,22,2016-04-22
20160423,2016,2,4,23,2016-04-23
20160424,2016,2,4,24,2016-04-24
20160425,2016,2,4,25,2016-04-25
20160426,2016,2,4,26,2016-04-26
20160427,2016,2,4,27,2016-04-27
20160428,2016,2,4,28,2016-04-28
20160429,2016,2,4,29,2016-04-29
20160430,2016,2,4,30,2016-04-30
20160501,2016,2,5,1,2016-05-01
20160502,2016,2,5,2,2016-05-02
20160503,2016,2,5,3,2016-05-03
20160504,2016,2,5,4,2016-05-04
20160505,2016,2,5,5,2016-05-05
20160506,2016,2,5,6,2016-05-06
20160507,2016,2,5,7,2016-05-07
20160508,2016,2,5,8,2016-05-08
20160509,2016,2,5,9,2016-05-09
20160510,2016,2,5,10,2016-05-10
20160511,2016,2,5,11,2016-05-11
20160512,2016,2,5,12,2016-05-12
20160513,2016,2,5,13,2016-05-13
20160514,2016,2,5,14,2016-05-14
20160515,2016,2,5,15,2016-05-15
20160516,2016,2,5,16,2016-05-16
20160517,2016,2,5,17,2016-05-17
20160518,2016,2,5,18,2016-05-18
20160519,2016,2,5,19,2016-05-19
20160520,2016,2,5,20,2016-05-20
20160521,2016,2,5,21,2016-05-21
20160522,2016,2,5,22,2016-05-22
20160523,2016,2,5,23,2016-05-23
20160524,2016,2,5,24,2016-05-24
20160525,2016,2,5,25,2016-05-25
20160526,2016,2,5,26,2016-05-26
20160527,2016,2,5,27,2016-05-27
20160528,2016,2,5,28,2016-05-28
20160529,2016,2,5,29,2016-05-29
20160530,2016,2,5,30,2016-05-30
20160531,2016,2,5,31,2016-05-31
20160601,2016,2,6,1,2016-06-01
20160602,2016,2,6,2,2016-06-02
20160603,2016,2,6,3,2016-06-03
20160604,2016,2,6,4,2016-06-04
20160605,2016,2,6,5,2016-06-05
20160606,2016,2,6,6,2016-06-06
20160607,2016,2,6,7,2016-06-07
20160608,2016,2,6,8,2016-06-08
20160609,2016,2,6,9,2016-06-09
20160610,2016,2,6,10,2016-06-10
20160611,2016,2,6,11,2016-06-11
20160612,2016,2,6,12,2016-06-12
20160613,2016,2,6,13,2016-06-13
20160614,2016,2,6,14,2016-06-14
20160615,2016,2,6,15,2016-06-15
20160616,2016,2,6,16,2016-06-16
20160617,2016,2,6,17,2016-06-17
20160618,2016,2,6,18,2016-06-18
20160619,2016,2,6,19,2016-06-19
20160620,2016,2,6,20,2016-06-20
20160621,2016,2,6,21,2016-06-21
20160622,2016,2,6,22,2016-06-22
20160623,2016,2,6,23,2016-06-23
20160624,2016,2,6,24,2016-06-24
20160625,2016,2,6,25,2016-06-25
20160626,2016,2,6,26,2016-06-26
20160627,2016,2,6,27,2016-06-27
20160628,2016,2,6,28,2016-06-28
20160629,2016,2,6,29,2016-06-29
20160630,2016,2,6,30,2016-06-30
20160701,2016,3,7,1,2016-07-01
20160702,2016,3,7,2,2016-07-02
20160703,2016,3,7,3,2016-07-03
20160704,2016,3,7,4,2016-07-04
20160705,2016,3,7,5,2016-07-05
20160706,2016,3,7,6,2016-07-06
20160707,2016,3,7,7,2016-07-07
20160708,2016,3,7,8,2016-07-08
20160709,2016,3,7,9,2016-07-09
20160710,2016,3,7,10,2016-07-10
20160711,2016,3,7,11,2016-07-11
20160712,2016,3,7,12,2016-07-12
20160713,2016,3,7,13,2016-07-13
20160714,2016,3,7,14,2016-07-14
20160715,2016,3,7,15,2016-07-15
20160716,2016,3,7,16,2016-07-16
20160717,2016,3,7,17,2016-07-17
20160718,2016,3,7,18,2016-07-18
20160719,2016,3,7,19,2016-07-19
20160720,2016,3,7,20,2016-07-20
20160721,2016,3,7,21,2016-07-21
20160722,2016,3,7,22,2016-07-22
20160723,2016,3,7,23,2016-07-23
20160724,2016,3,7,24,2016-07-24
20160725,2016,3,7,25,2016-07-25
20160726,2016,3,7,26,2016-07-26
20160727,2016,3,7,27,2016-07-27
20160728,2016,3,7,28,2016-07-28
20160729,2016,3,7,29,2016-07-29
20160730,2016,3,7,30,2016-07-30
20160731,2016,3,7,31,2016-07-31
20160801,2016,3,8,1,2016-08-01
20160802,2016,3,8,2,2016-08-02
20160803,2016,3,8,3,2016-08-03
20160804,2016,3,8,4,2016-08-04
20160805,2016,3,8,5,2016-08-05
20160806,2016,3,8,6,2016-08-06
20160807,2016,3,8,7,2016-08-07
20160808,2016,3,8,8,2016-08-08
20160809,2016,3,8,9,2016-08-09
20160810,2016,3,8,10,2016-08-10
20160811,2016,3,8,11,2016-08-11
20160812,2016,3,8,12,2016-08-12
20160813,2016,3,8,13,2016-08-13
20160814,2016,3,8,14,2016-08-14
20160815,2016,3,8,15,2016-08-15
20160816,2016,3,8,16,2016-08-16
20160817,2016,3,8,17,2016-08-17
20160818,2016,3,8,18,2016-08-18
20160819,2016,3,8,19,2016-08-19
20160820,2016,3,8,20,2016-08-20
20160821,2016,3,8,21,2016-08-21
20160822,2016,3,8,22,2016-08-22
20160823,2016,3,8,23,2016-08-23
20160824,2016,3,8,24,2016-08-24
20160825,2016,3,8,25,2016-08-25
20160826,2016,3,8,26,2016-08-26
20160827,2016,3,8,27,2016-08-27
20160828,2016,3,8,28,2016-08-28
20160829,2016,3,8,29,2016-08-29
20160830,2016,3,8,30,2016-08-30
20160831,2016,3,8,31,2016-08-31
20160901,2016,3,9,1,2016-09-01
20160902,2016,3,9,2,2016-09-02
20160903,2016,3,9,3,2016-09-03
20160904,2016,3,9,4,2016-09-04
20160905,2016,3,9,5,2016-09-05
20160906,2016,3,9,6,2016-09-06
20160907,2016,3,9,7,2016-09-07
20160908,2016,3,9,8,2016-09-08
20160909,2016,3,9,9,2016-09-09
20160910,2016,3,9,10,2016-09-10
20160911,2016,3,9,11,2016-09-11
20160912,2016,3,9,12,2016-09-12
20160913,2016,3,9,13,2016-09-13
20160914,2016,3,9,14,2016-09-14
20160915,2016,3,9,15,2016-09-15
20160916,2016,3,9,16,2016-09-16
20160917,2016,3,9,17,2016-09-17
20160918,2016,3,9,18,2016-09-18
20160919,2016,3,9,19,2016-09-19
20160920,2016,3,9,20,2016-09-20
20160921,2016,3,9,21,2016-09-21
20160922,2016,3,9,22,2016-09-22
20160923,2016,3,9,23,2016-09-23
20160924,2016,3,9,24,2016-09-24
20160925,2016,3,9,25,2016-09-25
20160926,2016,3,9,26,2016-09-26
20160927,2016,3,9,27,2016-09-27
20160928,2016,3,9,28,2016-09-28
20160929,2016,3,9,29,2016-09-29
20160930,2016,3,9,30,2016-09-30
20161001,2016,4,10,1,2016-10-01
20161002,2016,4,10,2,2016-10-02
20161003,2016,4,10,3,2016-10-03
20161004,2016,4,10,4,2016-10-04
20161005,2016,4,10,5,2016-10-05
20161006,2016,4,10,6,2016-10-06
20161007,2016,4,10,7,2016-10-07
20161008,2016,4,10,8,2016-10-08
20161009,2016,4,10,9,2016-10-09
20161010,2016,4,10,10,2016-10-10
20161011,2016,4,10,11,2016-10-11
20161012,2016,4,10,12,2016-10-12
20161013,2016,4,10,13,2016-10-13
20161014,2016,4,10,14,2016-10-14
20161015,2016,4,10,15,2016-10-15
20161016,2016,4,10,16,2016-10-16
20161017,2016,4,10,17,2016-10-17
20161018,2016,4,10,18,2016-10-18
20161019,2016,4,10,19,2016-10-19
20161020,2016,4,10,20,2016-10-20
20161021,2016,4,10,21,2016-10-21
20161022,2016,4,10,22,2016-10-22
20161023,2016,4,10,23,2016-10-23
20161024,2016,4,10,24,2016-10-24
20161025,2016,4,10,25,2016-10-25
20161026,2016,4,10,26,2016-10-26
20161027,2016,4,10,27,2016-10-27
20161028,2016,4,10,28,2016-10-28
20161029,2016,4,10,29,2016-10-29
20161030,2016,4,10,30,2016-10-30
20161031,2016,4,10,31,2016-10-31
20161101,2016,4,11,1,2016-11-01
20161102,2016,4,11,2,2016-11-02
20161103,2016,4,11,3,2016-11-03
20161104,2016,4,11,4,2016-11-04
20161105,2016,4,11,5,2016-11-05
20161106,2016,4,11,6,2016-11-06
20161107,2016,4,11,7,2016-11-07
20161108,2016,4,11,8,2016-11-08
20161109,2016,4,11,9,2016-11-09
20161110,2016,4,11,10,2016-11-10
20161111,2016,4,11,11,2016-11-11
20161112,2016,4,11,12,2016-11-12
20161113,2016,4,11,13,2016-11-13
20161114,2016,4,11,14,2016-11-14
20161115,2016,4,11,15,2016-11-15
20161116,2016,4,11,16,2016-11-16
20161117,2016,4,11,17,2016-11-17
20161118,2016,4,11,18,2016-11-18
20161119,2016,4,11,19,2016-11-19
20161120,2016,4,11,20,2016-11-20
20161121,2016,4,11,21,2016-11-21
20161122,2016,4,11,22,2016-11-22
20161123,2016,4,11,23,2016-11-23
20161124,2016,4,11,24,2016-11-24
20161125,2016,4,11,25,2016-11-25
20161126,2016,4,11,26,2016-11-26
20161127,2016,4,11,27,2016-11-27
20161128,2016,4,11,28,2016-11-28
20161129,2016,4,11,29,2016-11-29
20161130,2016,4,11,30,2016-11-30
20161201,2016,4,12,1,2016-12-01
20161202,2016,4,12,2,2016-12-02
20161203,2016,4,12,3,2016-12-03
20161204,2016,4,12,4,2016-12-04
20161205,2016,4,12,5,2016-12-05
20161206,2016,4,12,6,2016-12-06
20161207,2016,4,12,7,2016-12-07
20161208,2016,4,12,8,2016-12-08
20161209,2016,4,12,9,2016-12-09
20161210,2016,4,12,10,2016-12-10
20161211,2016,4,12,11,2016-12-11
20161212,2016,4,12,12,2016-12-12
20161213,2016,4,12,13,2016-12-13
20161214,2016,4,12,14,2016-12-14
20161215,2016,4,12,15,2016-12-15
20161216,2016,4,12,16,2016-12-16
20161217,2016,4,12,17,2016-12-17
20161218,2016,4,12,18,2016-12-18
20161219,2016,4,12,19,2016-12-19
20161220,2016,4,12,20,2016-12-20
20161221,2016,4,12,21,2016-12-21
20161222,2016,4,12,22,2016-12-22
20161223,2016,4,12,23,2016-12-23
20161224,2016,4,12,24,2016-12-24
20161225,2016,4,12,25,2016-12-25
20161226,2016,4,12,26,2016-12-26
20161227,2016,4,12,27,2016-12-27
20161228,2016,4,12,28,2016-12-28
20161229,2016,4,12,29,2016-12-29
20161230,2016,4,12,30,2016-12-30
20161231,2016,4,12,31,2016-12-31
20170101,2017,1,1,1,2017-01-01
20170102,2017,1,1,2,2017-01-02
20170103,2017,1,1,3,2017-01-03
20170104,2017,1,1,4,2017-01-04
20170105,2017,1,1,5,2017-01-05
20170106,2017,1,1,6,2017-01-06
20170107,2017,1,1,7,2017-01-07
20170108,2017,1,1,8,2017-01-08
20170109,2017,1,1,9,2017-01-09
20170110,2017,1,1,10,2017-01-10
20170111,2017,1,1,11,2017-01-11
20170112,2017,1,1,12,2017-01-12
20170113,2017,1,1,13,2017-01-13
20170114,2017,1,1,14,2017-01-14
20170115,2017,1,1,15,2017-01-15
20170116,2017,1,1,16,2017-01-16
20170117,2017,1,1,17,2017-01-17
20170118,2017,1,1,18,2017-01-18
20170119,2017,1,1,19,2017-01-19
20170120,2017,1,1,20,2017-01-20
20170121,2017,1,1,21,2017-01-21
20170122,2017,1,1,22,2017-01-22
20170123,2017,1,1,23,2017-01-23
20170124,2017,1,1,24,2017-01-24
20170125,2017,1,1,25,2017-01-25
20170126,2017,1,1,26,2017-01-26
20170127,2017,1,1,27,2017-01-27
20170128,2017,1,1,28,2017-01-28
20170129,2017,1,1,29,2017-01-29
20170130,2017,1,1,30,2017-01-30
20170131,2017,1,1,31,2017-01-31
20170201,2017,1,2,1,2017-02-01
20170202,2017,1,2,2,2017-02-02
20170203,2017,1,2,3,2017-02-03
20170204,2017,1,2,4,2017-02-04
20170205,2017,1,2,5,2017-02-05
20170206,2017,1,2,6,2017-02-06
20170207,2017,1,2,7,2017-02-07
20170208,2017,1,2,8,2017-02-08
20170209,2017,1,2,9,2017-02-09
20170210,2017,1,2,10,2017-02-10
20170211,2017,1,2,11,2017-02-11
20170212,2017,1,2,12,2017-02-12
20170213,2017,1,2,13,2017-02-13
20170214,2017,1,2,14,2017-02-14
20170215,2017,1,2,15,2017-02-15
20170216,2017,1,2,16,2017-02-16
20170217,2017,1,2,17,2017-02-17
20170218,2017,1,2,18,2017-02-18
20170219,2017,1,2,19,2017-02-19
20170220,2017,1,2,20,2017-02-20
20170221,2017,1,2,21,2017-02-21
20170222,2017,1,2,22,2017-02-22
20170223,2017,1,2,23,2017-02-23
20170224,2017,1,2,24,2017-02-24
20170225,2017,1,2,25,2017-02-25
20170226,2017,1,2,26,2017-02-26
20170227,2017,1,2,27,2017-02-27
20170228,2017,1,2,28,2017-02-28
20170301,2017,1,3,1,2017-03-01
20170302,2017,1,3,2,2017-03-02
20170303,2017,1,3,3,2017-03-03
20170304,2017,1,3,4,2017-03-04
20170305,2017,1,3,5,2017-03-05
20170306,2017,1,3,6,2017-03-06
20170307,2017,1,3,7,2017-03-07
20170308,2017,1,3,8,2017-03-08
20170309,2017,1,3,9,2017-03-09
20170310,2017,1,3,10,2017-03-10
20170311,2017,1,3,11,2017-03-11
20170312,2017,1,3,12,2017-03-12
20170313,2017,1,3,13,2017-03-13
20170314,2017,1,3,14,2017-03-14
20170315,2017,1,3,15,2017-03-15
20170316,2017,1,3,16,2017-03-16
20170317,2017,1,3,17,2017-03-17
20170318,2017,1,3,18,2017-03-18
20170319,2017,1,3,19,2017-03-19
20170320,2017,1,3,20,2017-03-20
20170321,2017,1,3,21,2017-03-21
20170322,2017,1,3,22,2017-03-22
20170323,2017,1,3,23,2017-03-23
20170324,2017,1,3,24,2017-03-24
20170325,2017,1,3,25,2017-03-25
20170326,2017,1,3,26,2017-03-26
20170327,2017,1,3,27,2017-03-27
20170328,2017,1,3,28,2017-03-28
20170329,2017,1,3,29,2017-03-29
20170330,2017,1,3,30,2017-03-30
20170331,2017,1,3,31,2017-03-31
20170401,2017,2,4,1,2017-04-01
20170402,2017,2,4,2,2017-04-02
20170403,2017,2,4,3,2017-04-03
20170404,2017,2,4,4,2017-04-04
20170405,2017,2,4,5,2017-04-05
20170406,2017,2,4,6,2017-04-06
20170407,2017,2,4,7,2017-04-07
20170408,2017,2,4,8,2017-04-08
20170409,2017,2,4,9,2017-04-09
20170410,2017,2,4,10,2017-04-10
20170411,2017,2,4,11,2017-04-11
20170412,2017,2,4,12,2017-04-12
20170413,2017,2,4,13,2017-04-13
20170414,2017,2,4,14,2017-04-14
20170415,2017,2,4,15,2017-04-15
20170416,2017,2,4,16,2017-04-16
20170417,2017,2,4,17,2017-04-17
20170418,2017,2,4,18,2017-04-18
20170419,2017,2,4,19,2017-04-19
20170420,2017,2,4,20,2017-04-20
20170421,2017,2,4,21,2017-04-21
20170422,2017,2,4,22,2017-04-22
20170423,2017,2,4,23,2017-04-23
20170424,2017,2,4,24,2017-04-24
20170425,2017,2,4,25,2017-04-25
20170426,2017,2,4,26,2017-04-26
20170427,2017,2,4,27,2017-04-27
20170428,2017,2,4,28,2017-04-28
20170429,2017,2,4,29,2017-04-29
20170430,2017,2,4,30,2017-04-30
20170501,2017,2,5,1,2017-05-01
20170502,2017,2,5,2,2017-05-02
20170503,2017,2,5,3,2017-05-03
20170504,2017,2,5,4,2017-05-04
20170505,2017,2,5,5,2017-05-05
20170506,2017,2,5,6,2017-05-06
20170507,2017,2,5,7,2017-05-07
20170508,2017,2,5,8,2017-05-08
20170509,2017,2,5,9,2017-05-09
20170510,2017,2,5,10,2017-05-10
20170511,2017,2,5,11,2017-05-11
20170512,2017,2,5,12,2017-05-12
20170513,2017,2,5,13,2017-05-13
20170514,2017,2,5,14,2017-05-14
20170515,2017,2,5,15,2017-05-15
20170516,2017,2,5,16,2017-05-16
20170517,2017,2,5,17,2017-05-17
20170518,2017,2,5,18,2017-05-18
20170519,2017,2,5,19,2017-05-19
20170520,2017,2,5,20,2017-05-20
20170521,2017,2,5,21,2017-05-21
20170522,2017,2,5,22,2017-05-22
20170523,2017,2,5,23,2017-05-23
20170524,2017,2,5,24,2017-05-24
20170525,2017,2,5,25,2017-05-25
20170526,2017,2,5,26,2017-05-26
20170527,2017,2,5,27,2017-05-27
20170528,2017,2,5,28,2017-05-28
20170529,2017,2,5,29,2017-05-29
20170530,2017,2,5,30,2017-05-30
20170531,2017,2,5,31,2017-05-31
20170601,2017,2,6,1,2017-06-01
20170602,2017,2,6,2,2017-06-02
20170603,2017,2,6,3,2017-06-03
20170604,2017,2,6,4,2017-06-04
20170605,2017,2,6,5,2017-06-05
20170606,2017,2,6,6,2017-06-06
20170607,2017,2,6,7,2017-06-07
20170608,2017,2,6,8,2017-06-08
20170609,2017,2,6,9,2017-06-09
20170610,2017,2,6,10,2017-06-10
20170611,2017,2,6,11,2017-06-11
20170612,2017,2,6,12,2017-06-12
20170613,2017,2,6,13,2017-06-13
20170614,2017,2,6,14,2017-06-14
20170615,2017,2,6,15,2017-06-15
20170616,2017,2,6,16,2017-06-16
20170617,2017,2,6,17,2017-06-17
20170618,2017,2,6,18,2017-06-18
20170619,2017,2,6,19,2017-06-19
20170620,2017,2,6,20,2017-06-20
20170621,2017,2,6,21,2017-06-21
20170622,2017,2,6,22,2017-06-22
20170623,2017,2,6,23,2017-06-23
20170624,2017,2,6,24,2017-06-24
20170625,2017,2,6,25,2017-06-25
20170626,2017,2,6,26,2017-06-26
20170627,2017,2,6,27,2017-06-27
20170628,2017,2,6,28,2017-06-28
20170629,2017,2,6,29,2017-06-29
20170630,2017,2,6,30,2017-06-30
20170701,2017,3,7,1,2017-07-01
20170702,2017,3,7,2,2017-07-02
20170703,2017,3,7,3,2017-07-03
20170704,2017,3,7,4,2017-07-04
20170705,2017,3,7,5,2017-07-05
20170706,2017,3,7,6,2017-07-06
20170707,2017,3,7,7,2017-07-07
20170708,2017,3,7,8,2017-07-08
20170709,2017,3,7,9,2017-07-09
20170710,2017,3,7,10,2017-07-10
20170711,2017,3,7,11,2017-07-11
20170712,2017,3,7,12,2017-07-12
20170713,2017,3,7,13,2017-07-13
20170714,2017,3,7,14,2017-07-14
20170715,2017,3,7,15,2017-07-15
20170716,2017,3,7,16,2017-07-16
20170717,2017,3,7,17,2017-07-17
20170718,2017,3,7,18,2017-07-18
20170719,2017,3,7,19,2017-07-19
20170720,2017,3,7,20,2017-07-20
20170721,2017,3,7,21,2017-07-21
20170722,2017,3,7,22,2017-07-22
20170723,2017,3,7,23,2017-07-23
20170724,2017,3,7,24,2017-07-24
20170725,2017,3,7,25,2017-07-25
20170726,2017,3,7,26,2017-07-26
20170727,2017,3,7,27,2017-07-27
20170728,2017,3,7,28,2017-07-28
20170729,2017,3,7,29,2017-07-29
20170730,2017,3,7,30,2017-07-30
20170731,2017,3,7,31,2017-07-31
20170801,2017,3,8,1,2017-08-01
20170802,2017,3,8,2,2017-08-02
20170803,2017,3,8,3,2017-08-03
20170804,2017,3,8,4,2017-08-04
20170805,2017,3,8,5,2017-08-05
20170806,2017,3,8,6,2017-08-06
20170807,2017,3,8,7,2017-08-07
20170808,2017,3,8,8,2017-08-08
20170809,2017,3,8,9,2017-08-09
20170810,2017,3,8,10,2017-08-10
20170811,2017,3,8,11,2017-08-11
20170812,2017,3,8,12,2017-08-12
20170813,2017,3,8,13,2017-08-13
20170814,2017,3,8,14,2017-08-14
20170815,2017,3,8,15,2017-08-15
20170816,2017,3,8,16,2017-08-16
20170817,2017,3,8,17,2017-08-17
20170818,2017,3,8,18,2017-08-18
20170819,2017,3,8,19,2017-08-19
20170820,2017,3,8,20,2017-08-20
20170821,2017,3,8,21,2017-08-21
20170822,2017,3,8,22,2017-08-22
20170823,2017,3,8,23,2017-08-23
20170824,2017,3,8,24,2017-08-24
20170825,2017,3,8,25,2017-08-25
20170826,2017,3,8,26,2017-08-26
